chr,start,end,gene_symbol,strand
chr2,99935486,99952860,TXNDC9,-
chr2,99953833,100016728,EIF5B,+
chr2,100889752,100939195,LONRF2,-
chr2,101008321,101034130,CHST10,-
chr2,101179417,101193201,PDCL3,+
chr2,101618690,101636155,RPL31,+
chr2,101623689,101767909,TBC1D8,-
chr2,101869344,101886778,CNOT11,+
chr2,101892062,101925178,RNF149,-
chr2,102314164,102511152,MAP4K4,+
chr2,103331084,103353347,MFSD9,-
chr2,105470525,105475032,POU3F3,+
chr2,105654482,105716418,MRPS9,+
chr2,105953815,105965271,C2orf49,+
chr2,105977282,106015681,FHL2,-
chr2,106709758,106810795,UXS1,-
chr2,109065576,109125854,GCC2,+
chr2,109150810,109303702,LIMS1,+
chr2,109335936,109402267,RANBP2,+
chr2,109403205,109493047,CCDC138,+
chr2,110300373,110371783,43718,-
chr2,110371910,110376564,SOWAHC,+
chr2,110551965,110615263,RGPD5,+
chr2,111271378,111336309,RGPD6,-
chr2,111395274,111435684,BUB1,-
chr2,111878490,111926022,BCL2L11,+
chr2,112525213,112641741,ANAPC1,-
chr2,112656190,112786945,MERTK,+
chr2,112812799,112876895,TMEM87B,+
chr2,112973438,113012664,ZC3H8,-
chr2,113033177,113097640,ZC3H6,+
chr2,113125945,113191222,RGPD8,-
chr2,113239742,113290223,TTL,+
chr2,113299491,113334730,POLR1B,+
chr2,113342013,113346617,CHCHD5,+
chr2,113403433,113421402,SLC20A1,+
chr2,113493925,113522254,CKAP2L,-
chr2,114195267,114253781,CBWD2,+
chr2,114256660,114258727,FOXD4L1,+
chr2,114384805,114400975,RABL2A,+
chr2,114464297,114514400,SLC35F5,-
chr2,114647510,114719131,ACTR3,+
chr2,118572254,118589953,DDX18,+
chr2,118673053,118771739,CCDC93,-
chr2,118845993,118867607,INSIG2,+
chr2,119981383,120023228,STEAP3,+
chr2,120059792,120124404,C2orf76,-
chr2,120124499,120130127,DBI,+
chr2,120436742,120439694,TMEM177,+
chr2,120517206,120742475,PTPN4,+
chr2,120770603,120936697,EPB41L5,+
chr2,120975046,120980984,TMEM185B,-
chr2,121010413,121052286,RALB,+
chr2,121554866,121750229,GLI2,+
chr2,122095351,122407052,CLASP1,-
chr2,122484520,122494503,NIFK,-
chr2,122513120,122525429,TSN,+
chr2,127413510,127454251,GYPC,+
chr2,127805598,127864903,BIN1,-
chr2,128014865,128051752,ERCC3,-
chr2,128056244,128100805,MAP3K2,-
chr2,128238382,128284087,IWS1,-
chr2,128458596,128461407,SFT2D3,+
chr2,128461807,128568761,WDR33,-
chr2,128603839,128615729,POLR2D,-
chr2,128619203,128643514,AMMECR1L,-
chr2,128698790,128785694,SAP130,-
chr2,128848753,128953251,UGGT1,+
chr2,130737234,130740311,RAB6C,+
chr2,130896855,130902707,CCDC74B,-
chr2,130908964,130939330,SMPD4,-
chr2,130939494,130948302,MZT2B,+
chr2,131095505,131100254,CCDC115,-
chr2,131099797,131105534,IMP4,+
chr2,131113579,131132982,PTPN18,+
chr2,131805448,131851033,FAM168B,-
chr2,131862419,131907425,PLEKHB2,+
chr2,132233579,132240507,TUBA3D,+
chr2,132241532,132250064,MZT2A,-
chr2,132285406,132291239,CCDC74A,+
chr2,135676391,135716915,CCNT2,+
chr2,135809834,135928280,RAB3GAP1,+
chr2,135954538,136288806,ZRANB3,-
chr2,136289024,136482840,R3HDM1,+
chr2,136499188,136542633,UBXN4,+
chr2,136545409,136594750,LCT,-
chr2,136597195,136634047,MCM6,-
chr2,136663450,136743254,DARS,-
chr2,136871918,136875216,CXCR4,-
chr2,139259349,139330805,SPOPL,+
chr2,145141941,145277958,ZEB2,-
chr2,148602085,148688396,ACVR2A,+
chr2,148687965,148779173,ORC4,-
chr2,149402559,149545136,EPC2,+
chr2,150426146,150444330,MMADHC,-
chr2,151324706,151344209,RND3,-
chr2,152266396,152333860,RIF1,+
chr2,152657479,152685009,ARL5A,-
chr2,152689284,152955681,CACNB4,-
chr2,152973314,153032506,STAM2,-
chr2,153191750,153506348,FMNL2,+
chr2,153508106,153573975,PRPF40A,-
chr2,153574406,153617767,ARL6IP6,+
chr2,157180943,157189287,NR4A2,-
chr2,159313391,159537941,PKP4,+
chr2,159825145,160089170,TANC1,+
chr2,160092303,160143310,WDSUB1,-
chr2,160175489,160473112,BAZ2B,-
chr2,160568967,160625094,43531,+
chr2,160625138,160654766,CD302,-
chr2,161128661,161350318,RBMS1,-
chr2,162016938,162092683,TANK,+
chr2,162164785,162268228,PSMD14,+
chr2,163200890,163219618,GCA,+
chr2,164461446,164592517,FIGN,-
chr2,166729871,166810348,TTC21B,-
chr2,169312758,169631644,CERS6,+
chr2,169643048,169721849,NOSTRIN,+
chr2,169727400,169746944,SPC25,-
chr2,170336005,170363165,BBS5,+
chr2,170366211,170382772,KLHL41,+
chr2,170385017,170430431,FASTKD1,-
chr2,170440849,170494254,PPIG,+
chr2,170501934,170550931,CCDC173,-
chr2,170550940,170608396,PHOSPHO2-KLHL23,+
chr2,170550963,170558218,PHOSPHO2,+
chr2,170590355,170608396,KLHL23,+
chr2,170655321,170668574,SSB,+
chr2,170668266,170681441,METTL5,-
chr2,170684017,170940641,UBR3,+
chr2,171627191,171634619,ERICH2,+
chr2,171673199,171717661,GAD1,+
chr2,171784947,171823645,GORASP2,+
chr2,171847332,172017410,TLK1,-
chr2,172172255,172291313,METTL8,-
chr2,172290760,172341562,DCAF17,+
chr2,172378756,172414643,CYBRD1,+
chr2,172543918,172606668,DYNC1I2,+
chr2,172639914,172750816,SLC25A12,-
chr2,172778934,172848600,HAT1,+
chr2,172864803,172947158,METAP1D,+
chr2,172950207,172954402,DLX1,+
chr2,172964165,172967478,DLX2,-
chr2,173420696,173463862,PDK1,+
chr2,173940564,174132737,ZAK,+
chr2,174219560,174233718,CDCA7,+
chr2,174771186,174830430,SP3,-
chr2,174937174,175113398,OLA1,-
chr2,175199820,175202268,SP9,+
chr2,175212877,175260443,CIR1,-
chr2,175260456,175294303,SCRN3,+
chr2,175296298,175351816,GPR155,-
chr2,175424301,175499307,WIPF1,-
chr2,175664041,175712346,CHN1,-
chr2,175936977,176032934,ATF2,-
chr2,176040985,176046490,ATP5G3,-
chr2,176788619,176867073,LNPK,-
chr2,176957531,176960666,HOXD13,+
chr2,176972083,176974316,HOXD11,+
chr2,176981491,176984670,HOXD10,+
chr2,176987412,176989645,HOXD9,+
chr2,176994421,176997423,HOXD8,+
chr2,177028804,177037826,HOXD3,+
chr2,177134122,177202753,MTX2,+
chr2,178077421,178088687,HNRNPA3,+
chr2,178095030,178129859,NFE2L2,-
chr2,178257470,178408564,AGPS,+
chr2,178414879,178417524,TTC30B,-
chr2,178479025,178483694,TTC30A,-
chr2,178977150,178994383,RBM45,+
chr2,179059207,179264160,OSBPL6,+
chr2,179296140,179315967,PRKRA,-
chr2,179316162,179326113,DFNB59,+
chr2,179328390,179343355,FKBP7,-
chr2,179345198,179369783,PLEKHA3,+
chr2,180809603,180871780,CWC22,-
chr2,182756442,182795465,SSFA2,+
chr2,183580767,183644752,DNAJC10,+
chr2,183789578,183903586,NCKAP1,-
chr2,183943286,183964736,DUSP19,+
chr2,183989082,184026412,NUP35,+
chr2,186603621,186698016,FSIP2,+
chr2,187350884,187374088,ZC3H15,+
chr2,187454789,187545629,ITGAV,+
chr2,190306158,190340288,WDR75,+
chr2,190526124,190535557,ASNSD1,+
chr2,190540710,190611376,ANKAR,+
chr2,190611385,190627924,OSGEPL1,-
chr2,190634992,190649097,ORMDL1,-
chr2,190648810,190742355,PMS1,+
chr2,191045588,191068210,C2orf88,+
chr2,191069359,191184771,HIBCH,-
chr2,191371618,191399468,NEMP2,-
chr2,191513620,191557492,NAB1,+
chr2,191745546,191830278,GLS,+
chr2,191833761,191878976,STAT1,-
chr2,192542797,192553248,NABP1,+
chr2,196521531,196602426,SLC39A10,+
chr2,196998306,197036336,STK17B,-
chr2,197504355,197597530,CCDC150,+
chr2,197627755,197664492,GTF3C3,-
chr2,197697727,197791455,PGAP1,-
chr2,198256697,198299817,SF3B1,-
chr2,198318146,198340033,COQ10B,+
chr2,198351307,198364998,HSPD1,-
chr2,198364720,198418423,HSPE1-MOB4,+
chr2,198364720,198368187,HSPE1,+
chr2,198380294,198418423,MOB4,+
chr2,198570027,198573114,MARS2,+
chr2,200134222,200335989,SATB2,-
chr2,200775978,200792996,C2orf69,+
chr2,200793633,200820459,TYW5,-
chr2,200820039,200828848,MAIP1,+
chr2,201353674,201374817,KCTD18,-
chr2,201390864,201448818,SGO2,+
chr2,201676268,201688569,BZW1,+
chr2,201717731,201729467,CLK1,-
chr2,201735678,201753849,PPIL3,-
chr2,201754049,201768655,NIF3L1,+
chr2,201774893,201828424,ORC2,-
chr2,201838440,201936394,FAM126B,-
chr2,201936461,201950473,NDUFB3,+
chr2,201980876,202037411,CFLAR,+
chr2,202098165,202152434,CASP8,+
chr2,202241929,202316319,TRAK2,-
chr2,202316391,202345574,STRADB,+
chr2,202484906,202508252,TMEM237,-
chr2,202564985,202645895,ALS2,-
chr2,203070902,203103322,SUMO1,-
chr2,203130438,203168384,NOP58,+
chr2,203241049,203432474,BMPR2,+
chr2,203499900,203634480,FAM117B,+
chr2,203637872,203736708,ICA1L,-
chr2,203745322,203776949,WDR12,-
chr2,203776940,203852579,CARF,+
chr2,203879601,204082717,NBEAL1,+
chr2,204103163,204170563,CYP20A1,+
chr2,204192961,204296896,ABI2,+
chr2,206858444,206950906,INO80D,-
chr2,206987802,207024243,NDUFS1,-
chr2,207024317,207027653,EEF1B2,+
chr2,207139364,207179151,ZDBF2,+
chr2,207630111,207660913,FASTKD2,+
chr2,207938860,208031970,KLF7,-
chr2,208394615,208470713,CREB1,+
chr2,208445354,208490777,METTL21A,-
chr2,208576263,208620898,CCNYL1,+
chr2,208627309,208634143,FZD5,-
chr2,208686011,208890284,PLEKHM3,-
chr2,209100950,209119867,IDH1,-
chr2,209130990,209223475,PIKFYVE,+
chr2,210867288,210886984,RPE,+
chr2,210886144,211036094,KANSL1L,-
chr2,211295972,211341499,LANCL1,-
chr2,214149102,214182709,SPAG16,+
chr2,215590369,215674435,BARD1,-
chr2,216176678,216214496,ATIC,+
chr2,216225162,216300793,FN1,-
chr2,216807313,216878346,MREG,-
chr2,216903110,216946539,PECR,-
chr2,216946588,216967506,TMEM169,+
chr2,216974019,217071016,XRCC5,+
chr2,217277136,217347776,SMARCAL1,+
chr2,217363519,217366190,RPL37A,+
chr2,217497550,217529159,IGFBP2,+
chr2,217536827,217560272,IGFBP5,-
chr2,219081816,219119071,ARPC2,+
chr2,219124218,219128582,GPBAR1,+
chr2,219128851,219134932,AAMP,-
chr2,219135114,219211516,PNKD,+
chr2,219138914,219157300,TMBIM1,-
chr2,219263060,219270664,CTDSP1,+
chr2,219314973,219433084,USP37,-
chr2,219433302,219461158,CNOT9,+
chr2,219472487,219501909,PLCD4,+
chr2,219502638,219524263,ZNF142,-
chr2,219524378,219528166,BCS1L,+
chr2,219528586,219536781,RNF25,-
chr2,219536748,219567440,STK36,+
chr2,219575567,219620139,TTLL4,+
chr2,220026180,220034817,SLC23A3,-
chr2,220036618,220042896,CNPPD1,-
chr2,220042911,220050197,FAM134A,+
chr2,220071505,220074373,ZFAND2B,+
chr2,220074487,220083712,ABCB6,-
chr2,220084101,220094410,ATG9A,-
chr2,220094478,220101391,ANKZF1,+
chr2,220101319,220110151,GLB1L,-
chr2,220110176,220115059,STK16,+
chr2,220114432,220119330,TUBA4A,-
chr2,220144039,220151622,DNAJB2,+
chr2,220236750,220264744,DNPEP,-
chr2,220363586,220371718,GMPPA,+
chr2,220378891,220403494,ASIC4,+
chr2,220403668,220408487,CHPF,-
chr2,220408384,220415317,TMEM198,+
chr2,220415449,220436268,OBSL1,-
chr2,220436953,220440435,INHA,+
chr2,220462572,220481173,STK11IP,+
chr2,222282746,222438922,EPHA4,-
chr2,223064605,223163715,PAX3,-
chr2,223436161,223521074,FARSB,-
chr2,223725731,223808119,ACSL3,+
chr2,224620046,224702319,AP1S3,-
chr2,224740059,224810104,WDFY1,-
chr2,224822120,224832431,MRPL44,+
chr2,225334866,225450114,CUL3,-
chr2,227700670,227863926,RHBDD1,+
chr2,228189866,228222552,MFF,+
chr2,228336887,228425938,AGFG1,+
chr2,230628552,230786725,TRIP12,-
chr2,231577556,231685790,CAB39,+
chr2,231729312,231743969,ITM2C,+
chr2,231921577,232037541,PSMD1,+
chr2,232063259,232209914,ARMC9,+
chr2,232319458,232329205,NCL,-
chr2,232573234,232578251,PTMA,+
chr2,232597134,232646037,PDE6D,-
chr2,232646380,232673963,COPS7B,+
chr2,232786803,232791113,NPPC,-
chr2,232826292,233208678,DIS3L2,+
chr2,233390869,233401375,CHRND,+
chr2,233404436,233411038,CHRNG,+
chr2,233412679,233415300,TIGD1,-
chr2,233415296,233448355,EIF4E2,+
chr2,233470766,233547491,EFHD1,+
chr2,233562014,233725287,GIGYF2,+
chr2,233630511,233641275,KCNJ13,-
chr2,233733723,233743414,C2orf82,+
chr2,234160216,234204320,ATG16L1,+
chr2,234745346,234763212,HJURP,-
chr2,237994083,238007489,COPS8,+
chr2,238875586,238951423,UBE2F,+
chr2,238969564,239008054,SCLY,+
chr2,239008950,239041928,ESPNL,+
chr2,239079042,239112324,ILKAP,-
chr2,239335568,239360891,ASB1,+
chr2,240896788,240964819,NDUFA10,-
chr2,241065979,241075764,COPS9,-
chr2,241418838,241500527,ANKMY1,-
chr2,241499470,241503431,DUSP28,+
chr2,241526132,241538526,CAPN10,+
chr2,241544824,241570676,GPR35,+
chr2,242028529,242041747,MTERF4,-
chr2,242045513,242089394,PASK,-
chr2,242088987,242123065,PPP1R7,+
chr2,242127923,242164791,ANO7,+
chr2,242166678,242255257,HDLBP,-
chr2,242254601,242293442,43710,+
chr2,242295663,242434257,FARP2,+
chr2,242434121,242448987,STK25,-
chr2,242523819,242556916,THAP4,-
chr2,242577026,242613272,ATG4B,+
chr2,242615156,242626383,DTYMK,-
chr2,242626426,242661222,ING5,+
chr2,242673993,242708231,D2HGDH,+
chr2,242716239,242743702,GAL3ST2,+
chr2,242752026,242758739,NEU4,+
chr20,251503,271419,C20orf96,-
chr20,278203,280965,ZCCHC3,+
chr20,327369,335512,NRSN2,+
chr20,361272,378203,TRIB3,+
chr20,388693,412783,RBCK1,+
chr20,416120,443197,TBC1D20,-
chr20,463337,524482,CSNK2A1,-
chr20,627258,634014,SRXN1,-
chr20,1093871,1152890,PSMF1,+
chr20,1161204,1165319,TMEM74B,-
chr20,1290552,1309879,SDCBP2,-
chr20,1349620,1373816,FKBP1A,-
chr20,2082527,2129201,STK35,+
chr20,2442280,2451499,SNRPB,-
chr20,2462462,2505168,ZNF343,-
chr20,2633177,2639039,NOP56,+
chr20,2639035,2644869,IDH3B,-
chr20,2815959,2821889,PCED1A,-
chr20,2821342,2847378,VPS16,+
chr20,2844840,3019315,PTPRA,+
chr20,3024267,3026391,GNRH2,+
chr20,3088218,3140556,UBOX5,-
chr20,3127164,3140532,FASTKD5,-
chr20,3143262,3154238,LZTS3,-
chr20,3170995,3185343,DDRGK1,-
chr20,3190005,3208095,ITPA,+
chr20,3208062,3219887,SLC4A11,-
chr20,3451664,3631769,ATRN,+
chr20,3734145,3748452,C20orf27,-
chr20,3758150,3762102,SPEF1,-
chr20,3776385,3786768,CDC25B,+
chr20,3801170,3805954,AP5S1,+
chr20,3827445,3856770,MAVS,+
chr20,3869485,3910529,PANK2,+
chr20,3907955,3996238,RNF24,-
chr20,4129425,4168394,SMOX,+
chr20,4666796,4682234,PRNP,+
chr20,5049027,5093733,TMEM230,-
chr20,5095598,5107268,PCNA,-
chr20,5107406,5178533,CDS2,+
chr20,5525079,5591672,GPCPD1,-
chr20,5731032,5754105,C20orf196,+
chr20,5918478,5931204,TRMT6,-
chr20,5931297,5975852,MCM8,+
chr20,5986583,6020699,CRLS1,+
chr20,7957999,8000476,TMX4,-
chr20,10385427,10414887,MKKS,-
chr20,10618331,10654694,JAG1,-
chr20,11898512,11907243,BTBD3,+
chr20,13370035,13619583,TASP1,-
chr20,13694968,13765579,ESF1,-
chr20,13765671,13799067,NDUFAF5,+
chr20,16710608,16722417,SNRPB2,+
chr20,17550598,17588652,DSTN,+
chr20,17594322,17662928,RRBP1,-
chr20,17922239,17949634,SNX5,-
chr20,17949533,17971765,MGME1,+
chr20,18118498,18123813,PET117,+
chr20,18122867,18169031,KAT14,+
chr20,18268926,18297640,ZNF133,+
chr20,18448032,18465292,POLR3F,+
chr20,18467183,18477887,RBBP9,-
chr20,18488187,18542050,SEC23B,+
chr20,18568536,18744561,DTD1,+
chr20,19997933,20014273,NAA20,+
chr20,20015004,20033136,CRNKL1,-
chr20,21106623,21227260,KIZ,+
chr20,21283921,21370463,XRN2,+
chr20,23331372,23335408,NXT1,+
chr20,23342768,23353699,GZF1,+
chr20,23355155,23402156,NAPB,-
chr20,23608533,23618685,CST3,-
chr20,24943579,24973425,APMAP,-
chr20,24986865,25013342,ACSS1,-
chr20,25176305,25208711,ENTPD6,+
chr20,25228705,25278648,PYGB,+
chr20,25275378,25371618,ABHD12,-
chr20,25388318,25429191,GINS1,+
chr20,25433332,25566167,NINL,-
chr20,25593570,25604648,NANP,-
chr20,25653830,25677540,ZNF337,-
chr20,30102212,30157370,HM13,+
chr20,30252254,30311802,BCL2L1,-
chr20,30326903,30389603,TPX2,+
chr20,30407177,30422500,MYLK2,+
chr20,30532757,30539883,PDRG1,-
chr20,30697308,30755061,TM9SF4,+
chr20,30780306,30795546,PLAGL2,-
chr20,30795695,30826467,POFUT1,+
chr20,30865453,30922814,KIF3B,+
chr20,30946146,31027122,ASXL1,+
chr20,31367657,31397162,DNMT3B,+
chr20,31407698,31438211,MAPRE1,+
chr20,31946644,31989375,CDK5RAP1,-
chr20,32077927,32237837,CBFA2T2,+
chr20,32244892,32262264,NECAB3,-
chr20,32254303,32256331,ACTL10,+
chr20,32290549,32308136,PXMP4,-
chr20,32399109,32442173,CHMP4B,+
chr20,32581457,32670991,RALY,+
chr20,32676103,32700162,EIF2S2,-
chr20,32848170,32857148,ASIP,+
chr20,32868070,32891317,AHCY,-
chr20,32951040,33099578,ITCH,+
chr20,33104188,33128762,DYNLRB1,+
chr20,33134687,33148149,MAP1LC3A,+
chr20,33148345,33265089,PIGU,-
chr20,33292111,33301243,TP53INP2,+
chr20,33302577,33413452,NCOA6,-
chr20,33432522,33460661,GGT7,-
chr20,33464327,33515769,ACSS2,+
chr20,33516235,33543830,GSS,-
chr20,33543637,33590240,MYH7B,+
chr20,33590206,33680618,TRPC4AP,-
chr20,33703159,33735161,EDEM2,-
chr20,33866708,33872619,EIF6,-
chr20,33890368,33999945,UQCC1,-
chr20,34021144,34042568,GDF5,-
chr20,34043222,34099804,CEP250,+
chr20,34129777,34145405,ERGIC3,+
chr20,34203805,34209016,SPAG4,+
chr20,34213952,34252878,CPNE1,-
chr20,34236846,34252878,RBM12,-
chr20,34256609,34287287,NFS1,-
chr20,34291530,34330258,RBM39,-
chr20,34359922,34538288,PHF20,+
chr20,34824338,34844863,AAR2,+
chr20,35201875,35222355,TGIF2,+
chr20,35202956,35240960,TGIF2-C20orf24,+
chr20,35234136,35240960,C20orf24,+
chr20,35240921,35274619,SLA2,-
chr20,35280168,35374541,NDRG3,-
chr20,35380193,35402230,DSN1,-
chr20,35405844,35488276,SOGA1,-
chr20,35520226,35580246,SAMHD1,-
chr20,35624751,35724618,RBL1,-
chr20,35729628,35807991,MROH8,-
chr20,35807448,35870026,RPN2,+
chr20,35918050,35945663,MANBAL,+
chr20,35974530,36033835,SRC,+
chr20,36145818,36156333,BLCAP,-
chr20,36149607,36152092,NNAT,+
chr20,36322356,36500531,CTNNBL1,+
chr20,36611408,36661870,TTI1,-
chr20,36661947,36720766,RPRD1B,+
chr20,37101448,37207504,RALGAPB,+
chr20,37209837,37217106,ADIG,+
chr20,37377096,37401089,ACTR5,+
chr20,37554954,37581703,FAM83D,+
chr20,37590980,37668366,DHX35,+
chr20,39314487,39317880,MAFB,-
chr20,39657457,39753127,TOP1,+
chr20,39766160,39804357,PLCG1,+
chr20,39969492,39989225,LPIN3,+
chr20,40030740,40247133,CHD6,-
chr20,42086503,42092245,SRSF6,+
chr20,42136319,42170535,L3MBTL1,+
chr20,42219252,42275936,IFT52,+
chr20,42295658,42345136,MYBL2,+
chr20,42824578,42839546,OSER1,-
chr20,42931477,42939892,FITM2,-
chr20,43104525,43123244,TTPAL,+
chr20,43124861,43150757,SERINC3,-
chr20,43160421,43247678,PKIG,+
chr20,43374487,43380954,KCNK15,+
chr20,43514239,43537173,YWHAB,+
chr20,43538700,43567958,PABPC1L,+
chr20,43570770,43589114,TOMM34,-
chr20,43595114,43708618,STK4,+
chr20,43953927,43977064,SDC4,-
chr20,43991739,44005442,SYS1,+
chr20,44002519,44006957,TP53TG5,-
chr20,44034632,44039250,DBNDD2,+
chr20,44044706,44054885,PIGT,+
chr20,44420575,44440066,DNTTIP1,+
chr20,44441214,44445596,UBE2C,+
chr20,44462469,44471914,SNX21,+
chr20,44470359,44486048,ACOT8,-
chr20,44486219,44507770,ZSWIM3,+
chr20,44509847,44513905,ZSWIM1,+
chr20,44517110,44519926,NEURL2,-
chr20,44518782,44527459,CTSA,+
chr20,44527258,44541003,PLTP,-
chr20,44563316,44576662,PCIF1,+
chr20,44577291,44600833,ZNF335,-
chr20,44650328,44688789,SLC12A5,+
chr20,44689623,44718580,NCOA5,-
chr20,44978166,44993097,SLC35C2,-
chr20,44994683,45035690,ELMO2,-
chr20,45186461,45313124,SLC13A3,-
chr20,45313003,45318276,TP53RK,-
chr20,45338278,45364986,SLC2A10,+
chr20,45837858,45985633,ZMYND8,-
chr20,46130600,46285621,NCOA3,+
chr20,46286149,46415360,SULF2,-
chr20,47538274,47653230,ARFGEF2,+
chr20,47662782,47713497,CSE1L,+
chr20,47729875,47835832,STAU1,-
chr20,47835831,47860614,DDX27,+
chr20,47862436,47894756,ZNFX1,-
chr20,48249481,48330421,B4GALT5,-
chr20,48429249,48508779,SLC9A8,+
chr20,48519927,48532080,SPATA2,-
chr20,48552913,48570422,RNF114,+
chr20,48599512,48605423,SNAI1,+
chr20,48697660,48770335,TMEM189-UBE2V1,-
chr20,48697660,48732496,UBE2V1,-
chr20,48740273,48770335,TMEM189,-
chr20,48807119,48809227,CEBPB,+
chr20,49126857,49201299,PTPN1,+
chr20,49348080,49370278,PARD6B,+
chr20,49505454,49547750,ADNP,-
chr20,49551391,49575101,DPM1,-
chr20,49575350,49578400,MOCS3,+
chr20,49620192,49639675,KCNG1,-
chr20,50700549,50808524,ZFP64,-
chr20,52824501,52836492,PFDN4,+
chr20,54944444,54967393,AURKA,-
chr20,54967426,54979582,CSTF1,+
chr20,55043640,55093942,RTFDC1,+
chr20,55204357,55214339,TFAP2C,+
chr20,55743808,55841707,BMP7,-
chr20,55926144,55953519,RAE1,+
chr20,56223447,56285670,PMEPA1,-
chr20,56964174,57026157,VAPB,+
chr20,57226308,57254582,STX16,+
chr20,57414772,57486251,GNAS,+
chr20,57556262,57570188,NELFCD,+
chr20,57594308,57601709,TUBB1,+
chr20,57603732,57607422,ATP5E,-
chr20,57608199,57617901,PRELID3B,-
chr20,58508818,58523702,FAM217B,+
chr20,58511886,58515352,PPP1R3D,-
chr20,60711782,60718514,PSMA7,-
chr20,60718775,60757566,SS18L1,+
chr20,60758080,60777823,MTG2,+
chr20,60877951,60883918,ADRM1,+
chr20,61273796,61303647,SLCO4A1,+
chr20,61427756,61433090,MRGBP,+
chr20,61509089,61569304,DIDO1,-
chr20,61569440,61579827,GID8,+
chr20,61583998,61599949,SLC17A9,+
chr20,61826780,61847538,YTHDF1,-
chr20,61904136,61921142,ARFGAP1,+
chr20,61924537,61962285,COL20A1,+
chr20,62189438,62205592,HELZ2,-
chr20,62218946,62258454,GMEB2,-
chr20,62271057,62284963,STMN3,-
chr20,62289162,62327606,RTEL1,+
chr20,62367052,62370460,LIME1,+
chr20,62496580,62522898,TPD52L2,+
chr20,62526454,62567384,DNAJC5,+
chr20,62571181,62587800,UCKL1,-
chr20,62612430,62664453,PRPF6,+
chr20,62665079,62670354,LINC00176,+
chr20,62694009,62703700,TCEA2,+
chr20,62704533,62711324,RGS19,-
chr20,62716368,62731996,OPRL1,+
chr21,11020841,11098925,BAGE2,-
chr21,15743435,15755509,HSPA13,-
chr21,16333555,16437126,NRIP1,-
chr21,17102343,17252391,USP25,+
chr21,18885223,18965897,CXADR,+
chr21,18965967,18985268,BTG3,-
chr21,19161283,19191703,C21orf91,-
chr21,26957967,26979801,MRPL39,-
chr21,27096790,27107965,ATP5J,-
chr21,27107257,27144771,GABPA,+
chr21,27252860,27543138,APP,-
chr21,28208605,28217728,ADAMTS1,-
chr21,30248385,30257695,N6AMT1,-
chr21,30300466,30365280,LTN1,-
chr21,30378079,30391692,RWDD2B,-
chr21,30396937,30426809,USP16,+
chr21,30428642,30446118,CCT8,-
chr21,30671115,30718469,BACH1,+
chr21,32490735,32931290,TIAM1,-
chr21,33031934,33041244,SOD1,+
chr21,33043312,33104431,SCAF4,-
chr21,33640529,33651376,MIS18A,-
chr21,33683329,33765312,URB1,-
chr21,33783999,33887710,EVA1C,+
chr21,33973983,33984918,C21orf59,-
chr21,34001068,34100351,SYNJ1,-
chr21,34106209,34144169,PAXBP1,-
chr21,34602199,34636818,IFNAR2,+
chr21,34638664,34669539,IL10RB,+
chr21,34697213,34732129,IFNAR1,+
chr21,34775201,34809828,IFNGR2,+
chr21,34821447,34852316,TMEM50B,-
chr21,34860361,34864030,DNAJC28,-
chr21,34876237,34915198,GART,-
