chr,start,end,gene_symbol,strand
chr7,100839009,100844302,MOGAT3,-
chr7,101006100,101202304,COL26A1,+
chr7,101256604,101272576,MYL10,-
chr7,102553343,102585558,LRRC17,+
chr7,102613883,102619114,NFE4,+
chr7,102993176,103086624,SLC26A5,-
chr7,103112230,103629963,RELN,-
chr7,103969103,104549005,LHFPL3,+
chr7,105603656,105676877,CDHR3,+
chr7,106505722,106549423,PIK3CG,+
chr7,106685177,106802256,PRKAR2B,+
chr7,107110501,107116125,GPR22,+
chr7,107301079,107358254,SLC26A4,+
chr7,107663995,107770801,LAMB4,-
chr7,107788070,107880614,NRCAM,-
chr7,110731061,110765510,LRRN3,+
chr7,112720467,112727833,GPR85,-
chr7,113516881,113559082,PPP1R3A,-
chr7,114055051,114333827,FOXP2,+
chr7,115575201,115670867,TFEC,-
chr7,116166346,116201239,CAV1,+
chr7,116916684,116963343,WNT2,-
chr7,117003275,117067577,ASZ1,-
chr7,117120016,117308719,CFTR,+
chr7,117864711,117882785,ANKRD7,+
chr7,119913721,120390387,KCND2,+
chr7,120629444,120901972,CPED1,+
chr7,120965420,120981158,WNT16,+
chr7,121513158,121702090,PTPRZ1,+
chr7,121941362,121944565,FEZF1,-
chr7,122753587,122840025,SLC13A1,-
chr7,123241920,123277951,ASB15,+
chr7,123295860,123304147,LMOD2,+
chr7,123485222,123517532,HYAL4,+
chr7,123565285,123611464,SPAM1,+
chr7,124385654,124406079,GPR37,-
chr7,124417345,124430864,C7orf77,-
chr7,126078651,126892428,GRM8,-
chr7,127250345,127255780,PAX4,-
chr7,127881330,127897682,LEP,+
chr7,128349114,128371797,FAM71F1,+
chr7,128516918,128550773,KCP,-
chr7,129142319,129152773,SMKR1,+
chr7,129847703,129856684,SSMEM1,+
chr7,129906702,129929638,CPA2,+
chr7,129932973,129964020,CPA4,+
chr7,129984629,130008571,CPA5,+
chr7,130353485,130372268,TSGA13,-
chr7,131808090,132261323,PLXNA4,-
chr7,136553398,136701771,CHRM2,+
chr7,136912087,137028736,PTN,-
chr7,137761177,137803050,AKR1D1,+
chr7,138482738,138490769,TMEM213,+
chr7,141627156,141646807,CLEC5A,-
chr7,141695678,141806547,MGAM,+
chr7,141811548,141922124,MGAM2,+
chr7,141951957,141957878,PRSS58,-
chr7,142552775,142568847,EPHB6,+
chr7,142568955,142583490,TRPV6,-
chr7,142605266,142630820,TRPV5,-
chr7,142638200,142659503,KEL,-
chr7,142829173,142836834,PIP,+
chr7,143050492,143059840,FAM131B,-
chr7,143268893,143271480,CTAGE15,+
chr7,143318541,143422176,TCAF2,+
chr7,143880547,143883173,CTAGE4,+
chr7,143883175,143892791,ARHGEF35,-
chr7,143963766,143966877,CTAGE8,-
chr7,144052488,144077725,ARHGEF5,+
chr7,144094332,144107320,NOBOX,-
chr7,145813452,148118090,CNTNAP2,+
chr7,148287656,148312952,C7orf33,+
chr7,150147717,150176483,GIMAP8,+
chr7,150211944,150218161,GIMAP7,+
chr7,150264457,150271041,GIMAP4,+
chr7,150382793,150390729,GIMAP2,+
chr7,150413644,150440737,GIMAP1-GIMAP5,+
chr7,150413644,150421368,GIMAP1,+
chr7,150434435,150440737,GIMAP5,+
chr7,150488374,150498448,TMEM176B,-
chr7,150497853,150502208,TMEM176A,+
chr7,150642043,150652917,KCNH2,-
chr7,150688143,150711687,NOS3,+
chr7,153584181,154686000,DPP6,+
chr7,154862033,154879102,HTR5A,+
chr7,155592677,155601766,SHH,-
chr7,155755325,155761085,LOC389602,+
chr7,157331745,158380494,PTPRN2,-
chr8,439789,494845,TDRP,-
chr8,687718,1656642,DLGAP2,+
chr8,1922043,1955109,KBTBD11,+
chr8,2792874,4852328,CSMD1,-
chr8,6357171,6420784,ANGPT2,-
chr8,6666037,6693166,XKR5,-
chr8,6728096,6735529,DEFB1,-
chr8,6793341,6795860,DEFA4,-
chr8,6835170,6837614,DEFA1,-
chr8,6854287,6856724,DEFA1B,-
chr8,6873390,6875816,DEFA3,-
chr8,7215497,7220490,ZNF705G,-
chr8,7305275,7321192,SPAG11B,-
chr8,7327829,7332604,DEFB104B,-
chr8,7340025,7343909,DEFB106B,-
chr8,7353367,7366833,DEFB107B,+
chr8,7397148,7399972,PRR23D1,+
chr8,7636112,7638935,PRR23D2,-
chr8,7669241,7673238,DEFB107A,-
chr8,7682693,7686575,DEFB106A,+
chr8,7693992,7698764,DEFB104A,+
chr8,7705401,7721319,SPAG11A,+
chr8,7752086,7754238,DEFB4A,+
chr8,7783858,7809935,ZNF705B,+
chr8,8175257,8239344,PRAG1,-
chr8,8641998,8751131,MFHAS1,-
chr8,9953061,10286401,MSRA,+
chr8,10383055,10411676,PRSS55,+
chr8,10463858,10512617,RP1L1,-
chr8,10530146,10558103,C8orf74,+
chr8,10581277,10588084,SOX7,-
chr8,10753653,11058875,XKR6,-
chr8,11351500,11422113,BLK,+
chr8,11839829,11842099,DEFB135,+
chr8,11850685,11858261,DEFB134,-
chr8,11921897,11929256,LOC100133267,-
chr8,11946846,11973025,ZNF705D,+
chr8,12168470,12175825,DEFB130,-
chr8,12803182,12887286,KIAA1456,+
chr8,12940871,13462125,DLC1,-
chr8,13942343,15095792,SGCZ,-
chr8,15965386,16050300,MSR1,-
chr8,16850333,16859674,FGF20,-
chr8,17013835,17080241,ZDHHC2,+
chr8,17501302,17580084,MTUS1,-
chr8,17721899,17753047,FGL1,-
chr8,18027970,18081198,NAT1,+
chr8,18248754,18258723,NAT2,+
chr8,18384812,18871196,PSD3,-
chr8,19171080,19253729,SH2D4A,+
chr8,19261671,19540094,CSGALNACT1,-
chr8,19796581,19824770,LPL,+
chr8,20002365,20040717,SLC18A1,-
chr8,20103675,20112803,LZTS1,-
chr8,21549529,21646346,GFRA2,-
chr8,21766383,21771219,DOK2,-
chr8,21882353,21894408,NPM2,+
chr8,21900263,21906320,FGF17,+
chr8,21906465,21940038,DMTN,+
chr8,21971931,21988565,HR,-
chr8,22004342,22014344,LGI3,-
chr8,22022652,22069839,BMP1,+
chr8,22077215,22089851,PHYHIP,-
chr8,22132792,22214379,PIWIL2,+
chr8,22437986,22455538,PDLIM2,+
chr8,22545173,22550815,EGR3,-
chr8,22570764,22785421,PEBP4,-
chr8,22960326,22974950,TNFRSF10C,+
chr8,23048969,23082680,TNFRSF10A,-
chr8,23536205,23540450,NKX3-1,-
chr8,23559963,23564111,NKX2-6,-
chr8,23699433,23712320,STC1,-
chr8,24151552,24216531,ADAM28,+
chr8,24241797,24263526,ADAMDEC1,+
chr8,24298508,24367078,ADAM7,+
chr8,25042237,25273232,DOCK5,+
chr8,26247905,26270645,BNIP3L,+
chr8,26435339,26515693,DPYSL2,+
chr8,26605666,26723172,ADRA1A,-
chr8,27092839,27115956,STMN4,-
chr8,27179918,27316908,PTK2B,+
chr8,27317277,27336813,CHRNA2,-
chr8,27491576,27534286,SCARA3,+
chr8,27727398,27850369,SCARA5,-
chr8,27879480,27941388,NUGGC,-
chr8,28174648,28200872,PNOC,+
chr8,28924794,29120610,KIF13B,-
chr8,29190578,29206322,DUSP4,-
chr8,29952921,29965587,LEPROTL1,+
chr8,29989186,30002200,MBOAT4,-
chr8,30689059,30706533,TEX15,-
chr8,30853317,30890710,PURG,-
chr8,31496737,32625475,NRG1,+
chr8,33448847,33457624,DUSP26,-
chr8,35092974,35654068,UNC5D,+
chr8,36641841,36793643,KCNU1,+
chr8,37791798,37797647,GOT1L1,-
chr8,37820512,37824184,ADRB3,-
chr8,38368351,38386180,C8orf86,-
chr8,38758752,38831431,PLEKHA2,+
chr8,38831667,38846181,HTRA4,+
chr8,39442086,39587583,ADAM18,+
chr8,39601253,39695808,ADAM2,-
chr8,39771327,39786309,IDO1,+
chr8,39792473,39873910,IDO2,+
chr8,40388108,40755343,ZMAT4,-
chr8,41119475,41166990,SFRP1,-
chr8,41502696,41504878,NKX6-3,-
chr8,41510743,41754280,ANK1,-
chr8,42552518,42592550,CHRNB3,+
chr8,42607762,42623929,CHRNA6,-
chr8,43147584,43218328,POTEA,+
chr8,49627473,49647870,EFCAB1,-
chr8,49966894,49988642,C8orf22,+
chr8,50822285,51709216,SNTG1,+
chr8,53023391,53322439,ST18,-
chr8,54138275,54164257,OPRK1,-
chr8,55370494,55373456,SOX17,+
chr8,55528626,55543394,RP1,+
chr8,56015016,56438714,XKR4,+
chr8,57212206,57233335,SDR16C5,-
chr8,57353512,57359293,PENK,-
chr8,59402736,59412720,CYP7A1,-
chr8,59717976,60031767,TOX,-
chr8,62200524,62414204,CLVS1,+
chr8,63161500,63879031,NKAIN3,+
chr8,63972046,63998612,TTPA,-
chr8,65492794,65496191,BHLHE22,+
chr8,65499149,65711348,CYP7B1,-
chr8,66933790,67012755,DNAJC5B,+
chr8,67039277,67087720,TRIM55,+
chr8,67088611,67090880,CRH,-
chr8,67405490,67430759,C8orf46,+
chr8,67783736,67817599,MCMDC2,+
chr8,68334404,68658620,CPA6,-
chr8,70963885,70983562,PRDM14,-
chr8,72109667,72268746,EYA1,-
chr8,72933485,72987819,TRPA1,-
chr8,73449625,73850584,KCNB2,+
chr8,74153658,74171737,C8orf89,-
chr8,74903563,74941314,LY96,+
chr8,75736771,75767279,PI15,+
chr8,76452202,76479069,HNF4G,+
chr8,79645006,79717758,IL7,-
chr8,80523048,80578410,STMN2,+
chr8,82352560,82359719,PMP2,-
chr8,82370617,82373758,FABP9,-
chr8,82390731,82395473,FABP4,-
chr8,82437215,82446047,FABP12,-
chr8,85095452,85834079,RALYL,+
chr8,86240457,86290383,CA1,-
chr8,86351055,86361269,CA3,+
chr8,87059337,87081926,PSKH2,-
chr8,87111138,87166454,ATP6V0D2,+
chr8,87226287,87242604,SLC7A13,-
chr8,87586162,87755903,CNGB3,-
chr8,87878675,88394955,CNBD1,+
chr8,88882970,88886296,DCAF4L2,-
chr8,91070835,91095109,CALB1,-
chr8,91803920,91971630,NECAB1,+
chr8,92114846,92231464,LRRC69,+
chr8,92221721,92410383,SLC26A7,+
chr8,94146323,94179079,C8orf87,-
chr8,95139393,95229531,CDH17,-
chr8,95653363,95719694,ESRP1,+
chr8,97154560,97173020,GDF6,-
chr8,97657454,98155731,CPQ,+
chr8,98285713,98290176,TSPYL5,-
chr8,98881248,99048948,MATN2,+
chr8,100973163,101118344,RGS22,-
chr8,101585109,101661893,SNX31,-
chr8,102504666,102681954,GRHL2,+
chr8,102698769,103137135,NCALD,-
chr8,103563847,103573245,ODF1,+
chr8,104152920,104242533,BAALC,+
chr8,104512975,105266656,RIMS2,+
chr8,105352023,105368917,DCSTAMP,+
chr8,105391651,105479277,DPYS,-
chr8,107460151,107764922,OXR1,+
chr8,108261709,108510283,ANGPT1,-
chr8,108911543,109095913,RSPO2,-
chr8,110099652,110131813,TRHR,+
chr8,110374705,110543500,PKHD1L1,+
chr8,110586404,110704020,SYBU,-
chr8,110656343,110660313,LOC100132813,+
chr8,110975873,110988076,KCNV1,-
chr8,113235156,114449242,CSMD3,-
chr8,117950463,117956239,AARD,+
chr8,117962511,118188953,SLC30A8,+
chr8,119201693,119634184,SAMD12,-
chr8,119935795,119964383,TNFRSF11B,-
chr8,119964405,120120694,COLEC10,+
chr8,120220609,120257913,MAL2,+
chr8,120428551,120436678,NOV,+
chr8,120569476,120685816,ENPP2,-
chr8,122625270,122653630,HAS2,-
chr8,124191286,124222319,FAM83A,+
chr8,124657914,124665190,KLHL38,-
chr8,124693033,124749666,ANXA13,-
chr8,124864226,125132302,FER1L6,+
chr8,130760441,130799134,GSDMC,-
chr8,131792546,132052835,ADCY8,-
chr8,133036466,133071627,OC90,-
chr8,133073732,133117512,HHLA1,-
chr8,133133104,133493004,KCNQ3,-
chr8,133582666,133687863,LRRC6,-
chr8,133722190,133772914,TMEM71,-
chr8,133879204,134147143,TG,+
chr8,134048972,134115310,SLA,-
chr8,134203281,134243933,WISP1,+
chr8,135490030,135708801,ZFAT,-
chr8,136469707,136659853,KHDRBS3,+
chr8,139142265,139509065,FAM135B,-
chr8,139600477,139926249,COL22A1,-
chr8,140629363,140715299,KCNK9,-
chr8,140739967,141467861,TRAPPC9,-
chr8,142443928,142517330,MROH5,-
chr8,143781528,143785588,LY6K,+
chr8,143831567,143833952,LYPD2,-
chr8,143845751,143859264,LYNX1,-
chr8,143916216,143928262,GML,+
chr8,143953772,143961236,CYP11B1,-
chr8,143991974,143999259,CYP11B2,-
chr8,144239330,144242053,LY6H,-
chr8,144295067,144299044,GPIHBP1,+
chr8,144510229,144512602,MAFA,-
chr8,144635556,144645232,GSDMD,+
chr8,145086581,145102015,SPATC1,+
chr8,145106166,145115606,OPLAH,-
chr9,213107,215893,C9orf66,-
chr9,214864,465259,DOCK8,+
chr9,504694,746106,KANK1,+
chr9,841689,969090,DMRT1,+
chr9,976967,991732,DMRT3,+
chr9,1050345,1057554,DMRT2,+
chr9,2021944,2193624,SMARCA2,+
chr9,2717525,2730037,KCNV2,+
chr9,3270928,3489487,RFX3,-
chr9,3824127,4300035,GLIS3,-
chr9,4490426,4587469,SLC1A1,+
chr9,5163862,5185618,INSL6,-
chr9,5231418,5233967,INSL4,+
chr9,5450502,5470567,CD274,+
chr9,5510544,5571282,PDCD1LG2,+
chr9,5890908,5909822,MLANA,+
chr9,6215148,6257983,IL33,+
chr9,6328348,6331900,TPD52L3,+
chr9,6720862,7077264,KDM4C,+
chr9,8314245,10612723,PTPRD,-
chr9,12693385,12710266,TYRP1,+
chr9,13105702,13279712,MPDZ,-
chr9,14081841,14398982,NFIB,-
chr9,14719730,14722715,CER1,-
chr9,14734663,14910993,FREM1,-
chr9,15170841,15250198,TTC39B,-
chr9,16203932,16253105,C9orf92,-
chr9,16409500,16870786,BNC2,-
chr9,17578951,17797127,SH3GL2,+
chr9,18474078,18910948,ADAMTSL1,+
chr9,19507449,19787017,SLC24A2,-
chr9,22446839,22452472,DMRTA1,+
chr9,24543212,24545674,IZUMO3,-
chr9,26066672,26118406,LOC100506422,+
chr9,27109138,27230176,TEK,+
chr9,27284651,27297137,EQTN,-
chr9,27325206,27529850,MOB3B,-
chr9,27948083,29212998,LINGO2,-
chr9,32629451,32635667,TAF1L,-
chr9,32783496,32789199,TMEM215,+
chr9,33441151,33447631,AQP3,-
chr9,33750463,33799229,PRSS3,+
chr9,34621454,34628011,ARID3C,-
chr9,34723049,34729535,FAM205A,-
chr9,34889060,34895775,FAM205C,-
chr9,34957483,34982541,PHF24,+
chr9,35673914,35681156,CA9,+
chr9,35792405,35809728,NPR2,+
chr9,35909479,35911617,LINC00961,+
chr9,36833271,37034476,PAX5,-
chr9,37651051,37746901,FRMPD1,+
chr9,38406524,38424444,IGFBPL1,-
chr9,39355665,39361959,SPATA31A1,+
chr9,40700290,40706537,SPATA31A3,+
chr9,41500678,41506925,SPATA31A5,+
chr9,43624501,43630730,SPATA31A6,-
chr9,65503365,65509610,SPATA31A7,-
chr9,70971814,71145977,PGM5,+
chr9,71151495,71155783,TMEM252,-
chr9,71320329,71624092,PIP5K1B,+
chr9,71736179,71870124,TJP2,+
chr9,71939487,72007389,FAM189A2,+
chr9,72042448,72287275,APBA1,-
chr9,72435720,72521151,C9orf135,+
chr9,72658496,72841888,MAMDC2,+
chr9,73149948,73736514,TRPM3,-
chr9,74666296,74675521,C9orf57,-
chr9,74729510,74867140,GDA,+
chr9,75136716,75451267,TMC1,+
chr9,75515577,75568233,ALDH1A1,-
chr9,75766646,75785309,ANXA1,+
chr9,77337410,77503010,TRPM6,-
chr9,79056581,79122332,GCNT1,+
chr9,79226291,79521003,PRUNE2,-
chr9,80037994,80263232,GNA14,-
chr9,84543342,84549913,SPATA31D4,+
chr9,84558414,84565009,SPATA31D3,+
chr9,84603686,84610171,SPATA31D1,+
chr9,85857904,86153348,FRMD3,-
chr9,86890764,86983413,SLC28A3,-
chr9,87283372,87641985,NTRK2,+
chr9,89763558,89774641,C9orf170,+
chr9,90497771,90503814,SPATA31E1,+
chr9,90532876,90538572,SPATA31C1,+
chr9,90744219,90749900,SPATA31C2,-
chr9,91150015,91190704,NXNL2,+
chr9,91605777,91611057,C9orf47,+
chr9,91620685,91793682,SHC3,-
chr9,93372113,93405387,DIRAS2,-
chr9,93563961,93660842,SYK,+
chr9,94484877,94712444,ROR2,-
chr9,95176526,95186836,OMD,-
chr9,95726242,95798518,FGD3,+
chr9,95820969,95847420,SUSD3,+
chr9,96080480,96108696,C9orf129,-
chr9,96713908,96717608,BARX1,-
chr9,97320995,97356114,FBP2,-
chr9,97365414,97402531,FBP1,-
chr9,98997588,99064434,HSD17B3,-
chr9,100615536,100618997,FOXE1,+
chr9,100689072,100707197,HEMGN,-
chr9,100883256,100935174,CORO2A,-
chr9,101050363,101471479,GABBR2,-
chr9,101569980,101612363,GALNT12,+
chr9,101705994,101833074,COL15A1,+
chr9,103791030,104087417,PLPPR1,+
chr9,104182841,104198062,ALDOB,-
chr9,104331633,104500862,GRIN3A,-
chr9,104353896,104357283,PPP3R2,-
chr9,105757592,105780770,CYLC2,+
chr9,109625377,109775915,ZNF462,+
chr9,111892572,111929571,FRRS1L,-
chr9,111934253,112083244,EPB41L4B,-
chr9,112403067,112713756,PALM2,+
chr9,112542576,112934792,PALM2-AKAP2,+
chr9,112887780,112934792,AKAP2,+
chr9,112961840,112970413,C9orf152,-
chr9,113065866,113100164,TXNDC8,-
chr9,113127527,113342160,SVEP1,-
chr9,113431050,113563278,MUSK,+
chr9,113636053,113800365,LPAR1,-
chr9,114312001,114362135,PTGR1,-
chr9,114448798,114545779,C9orf84,-
chr9,114803060,114937577,SUSD1,-
chr9,115759399,115774472,ZNF883,-
chr9,116207008,116360023,RGS3,+
chr9,116853917,116861337,KIF12,-
chr9,117085302,117088759,ORM1,+
chr9,117098406,117156685,AKNA,-
chr9,117428713,117444369,LOC100505478,-
chr9,117546914,117568408,TNFSF15,-
chr9,117655622,117692875,TNFSF8,-
chr9,117781853,117880536,TNC,-
chr9,117904096,118164923,43800,+
chr9,118916070,119164600,PAPPA,+
chr9,119187503,120177317,ASTN2,-
chr9,120466452,120479769,TLR4,+
chr9,121928907,122131739,BRINP1,-
chr9,123664670,123676850,TRAF1,-
chr9,123714612,123812554,C5,-
chr9,125132808,125157982,PTGS1,+
chr9,126773888,126795442,LHX2,+
chr9,127539436,127577170,OLFML2A,+
chr9,129677052,129985445,RALGPS1,+
chr9,129849627,129885044,ANGPTL2,-
chr9,130500595,130541048,SH2D3C,-
chr9,130911708,130915734,LCN2,+
chr9,132374503,132383055,C9orf50,-
chr9,132427919,132484953,PRRX2,+
chr9,133028157,133309510,HMCN2,+
chr9,133777824,133814455,FIBCD1,-
chr9,133884503,133968446,LAMC3,+
chr9,135037333,135118220,NTNG2,+
chr9,135285582,135448706,CFAP77,+
chr9,135854097,135867084,GFI1B,+
chr9,136028334,136039332,GBGT1,-
chr9,136080665,136084637,OBP2B,-
chr9,136130562,136150630,ABO,-
chr9,136379707,136390068,TMEM8C,-
chr9,136397285,136440641,ADAMTSL2,+
chr9,136501484,136524466,DBH,+
chr9,136528681,136605077,SARDH,-
chr9,137772657,137779366,FCN2,+
chr9,137795081,137809849,FCN1,-
chr9,137967088,138013030,OLFM1,+
chr9,138235094,138238408,C9orf62,+
chr9,138413283,138418386,LCN1,+
chr9,138437984,138441815,OBP2A,+
chr9,138453601,138458622,PAEP,+
chr9,138515501,138531386,GLT6D1,-
chr9,138555167,138557949,LCN9,+
chr9,138585252,138591374,SOHLH1,-
chr9,138594030,138684993,KCNT1,+
chr9,139632618,139637411,LCN10,-
chr9,139638468,139642980,LCN6,-
chr9,139648839,139652995,LCN8,-
chr9,139871955,139876194,PTGDS,+
chr9,139877444,139880210,LCNL1,+
chr9,140772240,141019076,CACNA1B,+
chrUn_gl000213,108006,139339,LOC100288966,-
chrX,1387692,1428828,CSF2RA,+
chrX,1733940,1761974,ASMT,+
chrX,2137546,2419015,DHRSX,-
chrX,2670092,2734541,XG,+
chrX,2822010,2847416,ARSD,-
chrX,2852672,2886351,ARSE,-
chrX,2924653,2951426,ARSH,+
chrX,2958274,3030770,ARSF,+
chrX,3226605,3264684,MXRA5,-
chrX,5808066,6146923,NLGN4X,-
chrX,6966960,7066231,PUDP,-
chrX,7065292,7272684,STS,+
chrX,8496914,8700228,ANOS1,-
chrX,8758835,8769424,FAM9A,-
chrX,8992272,9002168,FAM9B,-
chrX,9754495,9917483,SHROOM2,+
chrX,9983794,10112518,WWC3,+
chrX,10124984,10205700,CLCN4,+
chrX,11155662,11683821,ARHGAP6,-
chrX,11311532,11318881,AMELX,+
chrX,12156584,12742642,FRMPD4,+
chrX,12885201,12908480,TLR7,+
chrX,12924738,12941288,TLR8,+
chrX,13053735,13062917,FAM9C,-
chrX,13587693,13651694,EGFL6,+
chrX,13789040,13956943,GPM6B,-
chrX,14547419,14749934,GLRA2,+
chrX,15262108,15288589,ASB9,-
chrX,15299818,15333746,ASB11,-
chrX,15363712,15402535,VEGFD,-
chrX,15518899,15574652,BMX,+
chrX,15579155,15620192,ACE2,-
chrX,15645438,15683154,TMEM27,-
chrX,16141423,16171641,GRPR,+
chrX,16185603,16189516,MAGEB17,+
chrX,16964813,17171403,REPS2,+
chrX,17393542,17754114,NHS,+
chrX,17818168,17879457,RAI2,-
chrX,18181050,18239024,BEND2,-
chrX,18460343,18671749,CDKL5,+
chrX,18657807,18690223,RS1,-
chrX,18709044,18846035,PPEF1,+
chrX,19007424,19140755,ADGRG2,-
chrX,19552082,19905744,SH3KBP1,-
chrX,19930977,19988382,CXorf23,-
chrX,21392415,21672813,CNKSR2,+
chrX,21673466,21676505,KLHL34,-
chrX,21724089,21776278,SMPX,-
chrX,22050561,22269427,PHEX,+
chrX,23018077,23020206,DDX53,+
chrX,23352984,23414918,PTCHD1,+
chrX,24328978,24331432,SUPT20HL2,-
chrX,24576203,24690979,PCYT1B,-
chrX,26156459,26158853,MAGEB18,+
chrX,26210556,26213763,MAGEB6,+
chrX,26234285,26236387,MAGEB5,+
chrX,27764925,27766938,DCAF8L2,+
chrX,27826106,27841131,MAGEB10,+
chrX,27996109,27999566,DCAF8L1,-
chrX,28605680,29974017,IL1RAPL1,+
chrX,30233674,30238206,MAGEB2,+
chrX,30248552,30255610,MAGEB3,+
chrX,30260056,30262310,MAGEB4,+
chrX,30261847,30270155,MAGEB1,+
chrX,30322538,30327495,NR0B1,-
chrX,30576940,30596033,CXorf21,-
chrX,31137344,33357726,DMD,-
chrX,34147868,34150447,FAM47A,-
chrX,34960912,34963034,FAM47B,+
chrX,35816458,35821852,MAGEB16,+
chrX,35937850,36403434,CFAP47,+
chrX,37026431,37029739,FAM47C,+
chrX,37430821,37536750,LANCL3,+
chrX,37545008,37591383,XK,+
chrX,37639269,37672714,CYBB,+
chrX,37865834,37988073,SYTL5,+
chrX,38008587,38080177,SRPX,-
chrX,38211735,38280703,OTC,+
chrX,38420730,38548172,TSPAN7,+
chrX,41583407,41589388,GPR82,+
chrX,43625856,43741721,MAOB,-
chrX,43808021,43832921,NDP,-
chrX,44007127,44202923,EFHC2,-
chrX,45007617,45060146,CXorf36,-
chrX,46458685,46618607,SLC9A7,-
chrX,46771710,46920641,JADE3,+
chrX,46937753,46952713,RGN,+
chrX,47229998,47273098,ZNF157,+
chrX,47431299,47479256,SYN1,-
chrX,47917566,47930508,ZNF630,-
chrX,48045655,48056199,SSX5,-
chrX,48114751,48126879,SSX1,+
chrX,48205862,48216188,SSX3,-
chrX,48242967,48252785,SSX4,+
chrX,48261523,48271355,SSX4B,-
chrX,48316919,48328644,SLC38A5,-
chrX,48689501,48694040,PCSK1N,-
chrX,49061522,49089833,CACNA1F,-
chrX,49160124,49176323,GAGE10,+
chrX,49178508,49185866,GAGE12J,+
chrX,49188080,49195369,GAGE13,+
chrX,49197597,49204859,GAGE12B,+
chrX,49296779,49304144,GAGE12C,+
chrX,49315891,49323252,GAGE12E,+
chrX,49325410,49332811,GAGE12F,+
chrX,49335002,49342360,GAGE12G,+
chrX,49344551,49351907,GAGE12H,+
chrX,49363615,49373139,GAGE1,+
chrX,49452052,49460596,PAGE1,-
chrX,49593862,49598867,PAGE4,+
chrX,49834155,49863892,CLCN5,+
chrX,49955410,49965664,AKAP4,-
chrX,50027539,50094913,CCNB3,+
chrX,50108405,50213737,DGKK,-
chrX,50334641,50557044,SHROOM4,-
chrX,50653734,50659641,BMP15,+
chrX,51486480,51489328,GSPT2,+
chrX,52112152,52118826,XAGE2,+
chrX,52238809,52243954,XAGE1B,+
chrX,52541052,52546197,XAGE1E,-
chrX,52673110,52683950,SSX7,-
chrX,52725945,52736277,SSX2,-
chrX,52780280,52790617,SSX2B,+
chrX,52841227,52847322,XAGE5,+
chrX,52891556,52897119,XAGE3,-
chrX,53078505,53109797,GPR173,+
chrX,53262057,53350522,IQSEC2,-
chrX,54775331,54824673,ITIH6,-
chrX,54959566,55024967,PFKFB1,-
chrX,55035487,55057497,ALAS2,-
chrX,55101488,55105336,PAGE2B,+
chrX,55115484,55119269,PAGE2,+
chrX,55246779,55250541,PAGE5,+
chrX,55284847,55291349,PAGE3,-
chrX,55649832,55652621,FOXR2,+
chrX,55934555,56317964,KLF8,+
chrX,57313109,57515629,FAAH2,+
chrX,57703499,57706693,NLRP2B,-
chrX,62854846,63005426,ARHGEF9,-
chrX,63444071,63450511,ASB12,-
chrX,65241579,65259967,VSIG4,-
chrX,65382390,65487231,HEPH,+
chrX,65815478,65859140,EDA2R,-
chrX,66763873,66950461,AR,+
chrX,69260391,69269788,AWAT2,-
chrX,69397332,69425553,DGAT2L6,+
chrX,69454504,69460511,AWAT1,+
chrX,69748789,70128567,TEX11,-
chrX,70323738,70326638,CXorf65,-
chrX,70327253,70331481,IL2RG,-
chrX,70435061,70445065,GJB1,+
chrX,70887551,70891374,LOC101059915,+
chrX,72064875,72068636,DMRTC1B,+
chrX,72091858,72095622,DMRTC1,-
chrX,72223351,72225551,PABPC1L2B,+
chrX,72297176,72299351,PABPC1L2A,-
chrX,72667089,72674421,CDX4,+
chrX,74588261,74743337,ZDHHC15,-
chrX,75002822,75005079,MAGEE2,-
chrX,76709642,76712013,FGF16,+
chrX,77526964,77583188,CYSLTR1,-
chrX,77911565,77914825,ZCCHC5,-
chrX,78003205,78012588,LPAR4,+
chrX,78200828,78219224,P2RY10,+
chrX,78615880,78623049,ITM2A,-
chrX,79270254,79287268,TBX22,+
chrX,79591002,79700810,FAM46D,+
chrX,83116133,83141708,CYLC1,+
chrX,84532394,84634748,POF1B,-
chrX,85517970,86087605,DACH2,+
chrX,86772714,86925050,KLHL4,+
chrX,88002225,88009786,CPXCR1,+
chrX,90689596,90693583,PABPC5,+
chrX,91090459,91878229,PCDH11X,+
chrX,92929011,92967273,FAM133A,+
chrX,99839789,99854882,TNMD,+
chrX,100168430,100183898,XKRX,-
chrX,100805513,100809683,ARMCX1,+
chrX,101087084,101112549,NXF5,-
chrX,101394932,101397388,TCEAL6,-
chrX,103294515,103297021,H2BFM,+
chrX,105066535,105202602,NRK,+
chrX,105277189,105282718,SERPINA7,-
chrX,105412297,105452949,MUM1L1,+
chrX,106143292,106146561,RIPPLY1,-
chrX,108616134,108725285,GUCY2F,-
chrX,109662284,109699562,RGAG1,+
chrX,109917083,110039286,CHRDL1,-
chrX,110187468,110470589,PAK3,+
chrX,110488326,110513774,CAPN6,-
chrX,110537006,110655460,DCX,-
chrX,111119278,111147218,TRPC5OS,+
chrX,111326252,111700473,ZCCHC16,+
chrX,111873878,111923375,LHFPL1,-
chrX,113818550,114144624,HTR2C,+
chrX,114238537,114252207,IL13RA2,-
chrX,115301957,115306225,AGTR2,+
chrX,115567746,115592625,SLC6A14,+
chrX,118212597,118284542,KIAA1210,-
chrX,119495939,119517104,ATP1B4,+
chrX,120006450,120009779,CT47B1,-
